ID,Name,Location,Difficulty,Rating,Length,Gain,Route,Keywords,Link,img1,img2,img3,img1_url,img2_url,img3_url
halliday-ridge-trail,Halliday Ridge Trail,Mount Parke Regional Park,moderate,4.2,3.2,148,Loop,"Hiking, Nature trips, Walking, Dog friendly, Forest, Views, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/halliday-ridge-trail?ref=result-card,halliday-ridge-trail-0,halliday-ridge-trail-1,halliday-ridge-trail-2,https://cdn-assets.alltrails.com/uploads/photo/image/28722831/large_3de4f86851c1e82435ce2eda29705426.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34497521/large_9a6c501a7308699ee3d5f78375aedca5.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34497521/large_9a6c501a7308699ee3d5f78375aedca5.jpg
moonrakers-classic-short-arrowhead-tonight-tequila-tower-road-bear-claw,"Moonrakers Classic Short (Arrowhead, Tonight Tequila, Tower Road, Bear Claw)",Moonraker Trails Recreation Site,moderate,3.8,8,165,Loop,"Dogs on leash, Hiking, Mountain biking, Nature trips, Walking, Bird watching, Forest, Lake, Views, Wildflowers",https://www.alltrails.com/trail/canada/british-columbia/moonrakers-classic-short-arrowhead-tonight-tequila-tower-road-bear-claw?ref=result-card,moonrakers-classic-short-arrowhead-tonight-tequila-tower-road-bear-claw-0,moonrakers-classic-short-arrowhead-tonight-tequila-tower-road-bear-claw-1,moonrakers-classic-short-arrowhead-tonight-tequila-tower-road-bear-claw-2,https://cdn-assets.alltrails.com/uploads/photo/image/23356074/large_0337a612b372cc1e088331e1ce152e0e.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/27664831/large_a7b472715a222262f9756eb307256a1d.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/27664831/large_a7b472715a222262f9756eb307256a1d.jpg
cliff-trail,Cliff Trail,Mount Geoffrey Escarpment Provincial Park,moderate,4.6,6,273,Out & Back,"Hiking, Mountain biking, Forest, Views, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/cliff-trail?ref=result-card,cliff-trail-0,cliff-trail-1,cliff-trail-2,https://cdn-assets.alltrails.com/uploads/photo/image/20970548/large_d7488c9601aacb1f0c57173c5a5efc2e.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34712744/large_ae224f9f40c0c6f94a4a54e4d681baeb.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34712744/large_ae224f9f40c0c6f94a4a54e4d681baeb.jpg
1912-mill-site-via-ballantree-and-kildonan-trail-loop,1912 Mill Site via Ballantree and Kildonan Trail Loop,Ballantree Park,moderate,3.7,2.9,148,Loop,"Dogs on leash, Kid friendly, Hiking, Nature trips, Running, Forest, Views, Wildlife, Historic site",https://www.alltrails.com/trail/canada/british-columbia/1912-mill-site-via-ballantree-and-kildonan-trail-loop?ref=result-card,1912-mill-site-via-ballantree-and-kildonan-trail-loop-0,1912-mill-site-via-ballantree-and-kildonan-trail-loop-1,1912-mill-site-via-ballantree-and-kildonan-trail-loop-2,https://cdn-assets.alltrails.com/uploads/photo/image/31675284/large_22d4dd61fcd1e5eb81239dca17e04575.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34326917/large_049065f4293b2beb6a2e549b3185f80f.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34326917/large_049065f4293b2beb6a2e549b3185f80f.jpg
brigade-lake-trail,Brigade Lake Trail,"Alberni-Clayoquot Regional, British Columbia",moderate,3.8,10,887,Out & Back,"Backpacking, Camping, Fishing, Hiking, Nature trips, Snowshoeing, Dog friendly, Forest, Lake, River, Views, Wildflowers, Wildlife, Blowdown, Over grown, Washed out",https://www.alltrails.com/trail/canada/british-columbia/brigade-lake-trail?ref=result-card,brigade-lake-trail-0,brigade-lake-trail-1,brigade-lake-trail-2,https://cdn-assets.alltrails.com/uploads/photo/image/28481135/large_6c672b3c0614838f46fdf91ec1989c54.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/28391494/large_ac8787fe92c2ba4942d558d5302497de.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/28391494/large_ac8787fe92c2ba4942d558d5302497de.jpg
whats-up-coc-ecoterrorist-green-blue-loop,What's Up Doc &amp; EcoTerrorist (green/blue) Loop,"Fernie, British Columbia",moderate,3.9,4.3,168,Loop,"Mountain biking, Nature trips, Walking, Bird watching, Dog friendly, Forest, Views",https://www.alltrails.com/trail/canada/british-columbia/whats-up-coc-ecoterrorist-green-blue-loop?ref=result-card,whats-up-coc-ecoterrorist-green-blue-loop-0,whats-up-coc-ecoterrorist-green-blue-loop-1,whats-up-coc-ecoterrorist-green-blue-loop-2,https://cdn-assets.alltrails.com/uploads/photo/image/14223212/large_c65ac205179743d07bfc27a9ea0e19c0.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/33525791/large_39d4a3f12709c9166ce427b06f3da054.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/33525791/large_39d4a3f12709c9166ce427b06f3da054.jpg
frozen-lake--2,Lower Elk Lake and Frozen Lake Loop,Elk Lakes Provincial Park,moderate,4.4,13.7,994,Loop,"Camping, Hiking, Nature trips, Walking, Running, Forest, Lake, River, Views, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/frozen-lake--2?ref=result-card,frozen-lake--2-0,frozen-lake--2-1,frozen-lake--2-2,https://cdn-assets.alltrails.com/uploads/photo/image/24144166/large_0cf49ef76aa3ac66c780553ff14226dc.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/30348864/large_1054c10b3a5438d98c4eed45ddb5a8c4.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/30348864/large_1054c10b3a5438d98c4eed45ddb5a8c4.jpg
broom-hill-and-kemp-lake-via-wetland-trail,Broom Hill and Kemp Lake via Wetland Trail,"Capital H , British Columbia",moderate,4.5,9,270,Out & Back,"Kid friendly, Hiking, Running, Forest, Views, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/broom-hill-and-kemp-lake-via-wetland-trail?ref=result-card,broom-hill-and-kemp-lake-via-wetland-trail-0,broom-hill-and-kemp-lake-via-wetland-trail-1,broom-hill-and-kemp-lake-via-wetland-trail-2,https://cdn-assets.alltrails.com/uploads/photo/image/22710741/large_18e66263b9e411570076a567cd8df318.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34512712/large_d598976ec022ba9917c46dd53350708a.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34512712/large_d598976ec022ba9917c46dd53350708a.jpg
island-lake-from-mount-fernie-park-road,Island Lake from Mount Fernie Park Road,"Regional District of East Kootenay, British Columbia",moderate,4.7,4.8,248,Out & Back,"Hiking, Nature trips, Walking, Forest, Lake, Views",https://www.alltrails.com/trail/canada/british-columbia/island-lake-from-mount-fernie-park-road?ref=result-card,island-lake-from-mount-fernie-park-road-0,island-lake-from-mount-fernie-park-road-1,island-lake-from-mount-fernie-park-road-2,https://cdn-assets.alltrails.com/uploads/photo/image/20768767/large_f431fc7df3c1820a70130c667b907b58.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/29969927/large_4265705b61e53d679cb7f404ee540e37.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/29969927/large_4265705b61e53d679cb7f404ee540e37.jpg
goat-lake-trail--2,Goat Lake Trail,Cathedral Provincial Park,moderate,4,11.3,452,Out & Back,"Hiking, Forest, Lake, Views, Rocky, No dogs",https://www.alltrails.com/trail/canada/british-columbia/goat-lake-trail--2?ref=result-card,goat-lake-trail--2-0,goat-lake-trail--2-1,goat-lake-trail--2-2,https://cdn-assets.alltrails.com/uploads/photo/image/24151290/large_062a074cd0b8339ff0988f2c02f81052.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/28943577/large_cd9b86394593ea2bec1182e137db79a5.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/28943577/large_cd9b86394593ea2bec1182e137db79a5.jpg
cranbrook-mountain-trail,Cranbrook Mountain Trail,"Cranbrook, British Columbia",moderate,4,8.9,766,Out & Back,"Hiking, Nature trips, Forest, Views, Wildflowers, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/cranbrook-mountain-trail?ref=result-card,cranbrook-mountain-trail-0,cranbrook-mountain-trail-1,cranbrook-mountain-trail-2,https://cdn-assets.alltrails.com/uploads/photo/image/27832126/large_48b6c68ca9afcbc9c5295cee418c3394.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34479303/large_07636a3360d0ba6b71d35bae3af8287d.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34479303/large_07636a3360d0ba6b71d35bae3af8287d.jpg
wetland-and-lucifers-crank-trail,Wetland and Lucifer's Crank Trail,"Capital H , British Columbia",moderate,4.1,7.2,228,Loop,"Hiking, Running, Forest, River, Views, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/wetland-and-lucifers-crank-trail?ref=result-card,wetland-and-lucifers-crank-trail-0,wetland-and-lucifers-crank-trail-1,wetland-and-lucifers-crank-trail-2,https://cdn-assets.alltrails.com/uploads/photo/image/22710741/large_18e66263b9e411570076a567cd8df318.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34512712/large_d598976ec022ba9917c46dd53350708a.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34512712/large_d598976ec022ba9917c46dd53350708a.jpg
pond-loop-38dd-twista-loop-trail,"Pond Loop, 38DD, Twista Loop Trail",Kalamalka Lake Provincial Park,moderate,4,3.9,194,Loop,"Hiking, Mountain biking, Nature trips, Bird watching, Dog friendly, Forest, Views, Wildflowers, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/pond-loop-38dd-twista-loop-trail?ref=result-card,pond-loop-38dd-twista-loop-trail-0,pond-loop-38dd-twista-loop-trail-1,pond-loop-38dd-twista-loop-trail-2,https://cdn-assets.alltrails.com/uploads/photo/image/18997528/large_39b607ea20396d8d48154366fdd7db73.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/18997532/large_717a5165b8238069de75583ad5bc962e.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/18997532/large_717a5165b8238069de75583ad5bc962e.jpg
margaret-falls-to-reinecker-creek-trail,Margaret Falls to Reinecker Creek Trail,Herald Provincial Park,moderate,4,11.1,461,Out & Back,"Hiking, Running, Forest, Views, Wildlife, Snow",https://www.alltrails.com/trail/canada/british-columbia/margaret-falls-to-reinecker-creek-trail?ref=result-card,margaret-falls-to-reinecker-creek-trail-0,margaret-falls-to-reinecker-creek-trail-1,margaret-falls-to-reinecker-creek-trail-2,https://cdn-assets.alltrails.com/uploads/photo/image/23531549/large_27f893c4e68198268d4efa6235ddacf5.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34644169/large_313e1d78fea6bf8b4fb6e3f77cd27a3f.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34644169/large_313e1d78fea6bf8b4fb6e3f77cd27a3f.jpg
dilemma-mtb-trail,Dilemma MTB Trail,"Fraser Valley Regional, British Columbia",moderate,4.3,2.7,233,Out & Back,"Mountain biking, Dog friendly, Forest, Views, Blowdown, Rocky",https://www.alltrails.com/trail/canada/british-columbia/dilemma-mtb-trail?ref=result-card,dilemma-mtb-trail-0,dilemma-mtb-trail-1,dilemma-mtb-trail-2,https://cdn-assets.alltrails.com/uploads/photo/image/27611081/large_abc1635b125bbe2efcbc9d23d18cae21.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/31600468/large_ee24d476af3f5e87c33f1a491595896b.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/31600468/large_ee24d476af3f5e87c33f1a491595896b.jpg
frenchman-s-ridge--2,Frenchman's Ridge,"Golden, British Columbia",moderate,3.1,2.6,371,Loop,"Hiking, Nature trips, Forest, Views",https://www.alltrails.com/trail/canada/british-columbia/frenchman-s-ridge--2?ref=result-card,frenchman-s-ridge--2-0,frenchman-s-ridge--2-1,frenchman-s-ridge--2-2,https://cdn-assets.alltrails.com/uploads/photo/image/25531207/large_0a00a857962d5837a3923394d97f6250.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/28732751/large_7fe61c2c191830bce7e902858789617a.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/28732751/large_7fe61c2c191830bce7e902858789617a.jpg
boivin-creek-trail,Boivin Creek Trail,"Elkford, British Columbia",moderate,4.4,8.5,580,Out & Back,"Hiking, Mountain biking, Nature trips, Walking, Running, Forest, River, Views, Wildlife, Muddy, Snow",https://www.alltrails.com/trail/canada/british-columbia/boivin-creek-trail?ref=result-card,boivin-creek-trail-0,boivin-creek-trail-1,boivin-creek-trail-2,https://cdn-assets.alltrails.com/uploads/photo/image/21000844/large_a8cd593165e75186cf32ff868db20097.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/33995565/large_bf1773dfdb77c4bd7d31cf537c86518d.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/33995565/large_bf1773dfdb77c4bd7d31cf537c86518d.jpg
rusty-chainsaw-loop,Rusty Chainsaw Loop,"Trail, British Columbia",moderate,4.4,7.4,293,Loop,"Hiking, Mountain biking, Running, Forest, Views, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/rusty-chainsaw-loop?ref=result-card,rusty-chainsaw-loop-0,rusty-chainsaw-loop-1,rusty-chainsaw-loop-2,https://cdn-assets.alltrails.com/uploads/photo/image/31645366/large_87535abb59e0043e4ca65fe3ea701001.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/31645422/large_1d1ec990fdf55c25132d8ca959019526.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/31645422/large_1d1ec990fdf55c25132d8ca959019526.jpg
the-lizard,The Lizard,"Sicamous, British Columbia",moderate,3.5,1.6,133,Out & Back,"Hiking, Mountain biking, Nature trips, Snowshoeing, Forest, Views",https://www.alltrails.com/trail/canada/british-columbia/the-lizard?ref=result-card,the-lizard-0,the-lizard-1,the-lizard-2,https://cdn-assets.alltrails.com/uploads/photo/image/27903592/large_b906a30fbbe2027433e27d53f9855d3f.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34867692/large_e4d97f366eee0d467fee01ed57749cb7.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34867692/large_e4d97f366eee0d467fee01ed57749cb7.jpg
mary-s-peak-and-puzzle-peak-via-grass-lake-trail,Mary's Peak and Puzzle Peak via Grass Lake Trail,Sea to Sea Regional Park,moderate,3.9,17.1,790,Loop,"Dogs on leash, Hiking, Nature trips, Bird watching, Forest, Lake, River, Views",https://www.alltrails.com/trail/canada/british-columbia/mary-s-peak-and-puzzle-peak-via-grass-lake-trail?ref=result-card,mary-s-peak-and-puzzle-peak-via-grass-lake-trail-0,mary-s-peak-and-puzzle-peak-via-grass-lake-trail-1,mary-s-peak-and-puzzle-peak-via-grass-lake-trail-2,https://cdn-assets.alltrails.com/uploads/photo/image/26167790/large_47aaf6497bf08d203aa37dc0f063305b.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34254007/large_b224c6992fe50874417f83a3ca2d670e.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34254007/large_b224c6992fe50874417f83a3ca2d670e.jpg
smallwood-trail,Smallwood Trail,Kokanee Glacier Provincial Park,moderate,3.6,3.5,214,Out & Back,"Hiking, Mountain biking, Nature trips, Walking, Bird watching, Forest, Views, Wildflowers, Wildlife, Muddy, Rocky, No dogs",https://www.alltrails.com/trail/canada/british-columbia/smallwood-trail?ref=result-card,smallwood-trail-0,smallwood-trail-1,smallwood-trail-2,https://cdn-assets.alltrails.com/uploads/photo/image/13568222/large_aed44866159871370f0d67ed02ad8b64.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/31259488/large_a06386d747f0d9479b693fd4fb1a438a.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/31259488/large_a06386d747f0d9479b693fd4fb1a438a.jpg
false-creek-loop-via-mount-pleasant-community-centre,False Creek Loop via Mount Pleasant Community Centre,"Vancouver, British Columbia",moderate,3.7,12.1,126,Loop,"Dogs on leash, Hiking, Walking, Running, Lake, Paved, Views",https://www.alltrails.com/trail/canada/british-columbia/false-creek-loop-via-mount-pleasant-community-centre?ref=result-card,false-creek-loop-via-mount-pleasant-community-centre-0,false-creek-loop-via-mount-pleasant-community-centre-1,false-creek-loop-via-mount-pleasant-community-centre-2,https://cdn-assets.alltrails.com/uploads/photo/image/24202484/large_54b264a50fe7f2ff72944e2dcb17eed1.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34751959/large_5bf2253722a742fbcc10a6f4a8fb1fb0.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34751959/large_5bf2253722a742fbcc10a6f4a8fb1fb0.jpg
bere-point-trail,Bere Point Trail,Bere Point Regional Park,moderate,4.2,10.5,287,Out & Back,"Hiking, Nature trips, Walking, Beach, Forest, Views, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/bere-point-trail?ref=result-card,bere-point-trail-0,bere-point-trail-1,bere-point-trail-2,https://cdn-assets.alltrails.com/uploads/photo/image/20203604/large_f2046983e85b8b1aee22d728d8651ccf.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/30115693/large_44e15ce15532e3e51965dbe9adfeb6e6.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/30115693/large_44e15ce15532e3e51965dbe9adfeb6e6.jpg
meat-sweats-and-jersey-shore-dh-mtb-trails,Meat Sweats and Jersey Shore DH MTB Trails,Cypress Provincial Park,moderate,4,2.4,39,Point to point,"Mountain biking, Forest, Views, Wildlife, No dogs",https://www.alltrails.com/trail/canada/british-columbia/meat-sweats-and-jersey-shore-dh-mtb-trails?ref=result-card,meat-sweats-and-jersey-shore-dh-mtb-trails-0,meat-sweats-and-jersey-shore-dh-mtb-trails-1,meat-sweats-and-jersey-shore-dh-mtb-trails-2,https://cdn-assets.alltrails.com/uploads/photo/image/31317073/large_bfb2557183f6b1fb703c6c94b49ed6f4.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34186075/large_257c211ab55b26fe003504e478792499.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34186075/large_257c211ab55b26fe003504e478792499.jpg
turbine-canyon-campground-via-beatty-lake-trail,Turbine Canyon Campground via Beatty Lake Trail,Height of the Rockies Provincial Park,moderate,5,10.3,799,Point to point,"Backpacking, Camping, Hiking, Nature trips, Forest, Lake, Views, Wildflowers, Wildlife, Bugs",https://www.alltrails.com/trail/canada/british-columbia/turbine-canyon-campground-via-beatty-lake-trail?ref=result-card,turbine-canyon-campground-via-beatty-lake-trail-0,turbine-canyon-campground-via-beatty-lake-trail-1,turbine-canyon-campground-via-beatty-lake-trail-2,https://cdn-assets.alltrails.com/uploads/photo/image/25214608/large_095a9d41cc677493e64e0a805651e23a.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/29492883/large_7eef727c2f581d5bdf0f8014130462b4.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/29492883/large_7eef727c2f581d5bdf0f8014130462b4.jpg
bergeron-cliffs-trail,Bergeron Cliffs Trail,"Tumbler Ridge, British Columbia",moderate,4.6,5.5,386,Out & Back,"Dogs on leash, Hiking, Nature trips, Views, Wildflowers, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/bergeron-cliffs-trail?ref=result-card,bergeron-cliffs-trail-0,bergeron-cliffs-trail-1,bergeron-cliffs-trail-2,https://cdn-assets.alltrails.com/uploads/photo/image/26359243/large_85507510e6fd1519977bad35a847fb68.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/30054102/large_7772eb644e4a4115dd45f14607e35a2b.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/30054102/large_7772eb644e4a4115dd45f14607e35a2b.jpg
kitchener,Mount Kitchener,"Sayward, British Columbia",moderate,4,5.3,568,Out & Back,"Camping, Hiking, Nature trips, Forest, Views, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/kitchener?ref=result-card,kitchener-0,kitchener-1,kitchener-2,https://cdn-assets.alltrails.com/uploads/photo/image/23444624/large_b17ed4b5090e7cb30a29c49e3b545ec3.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/27997873/large_fe3e8e2e3f142373da133ea6d25caaff.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/27997873/large_fe3e8e2e3f142373da133ea6d25caaff.jpg
vermillion-peak,Vermilion Peak,Banff National Park,moderate,4.8,6.3,"1,130",Out & Back,"Hiking, Nature trips, Forest, Views",https://www.alltrails.com/trail/canada/british-columbia/vermillion-peak?ref=result-card,vermillion-peak-0,vermillion-peak-1,vermillion-peak-2,https://cdn-assets.alltrails.com/uploads/photo/image/20559966/large_98caa9350fbcfbd7e5934d6a0b914306.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/23664191/large_fd2a15cfa8652bc1e7ba3f231705e4b0.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/23664191/large_fd2a15cfa8652bc1e7ba3f231705e4b0.jpg
batchelor-hills-loop,Batchelor Hills Loop,Lac Du Bois Grasslands Provincial Park,moderate,4.2,10.1,304,Loop,"Dogs on leash, Hiking, Nature trips, Running, River, Views, Wildflowers, Wildlife, No shade",https://www.alltrails.com/trail/canada/british-columbia/batchelor-hills-loop?ref=result-card,batchelor-hills-loop-0,batchelor-hills-loop-1,batchelor-hills-loop-2,https://cdn-assets.alltrails.com/uploads/photo/image/22437702/large_208d6fb6f58255acfb1390e3d18dc88a.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34776494/large_814c187903e911a363edb873bad9f854.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34776494/large_814c187903e911a363edb873bad9f854.jpg
baldy-summit-to-gillys-cabin,Baldy Summit to Gillys Cabin,"Osoyoos, British Columbia",moderate,4.3,11.3,596,Loop,"Nature trips, Snowshoeing, Forest, Views",https://www.alltrails.com/trail/canada/british-columbia/baldy-summit-to-gillys-cabin?ref=result-card,baldy-summit-to-gillys-cabin-0,baldy-summit-to-gillys-cabin-1,baldy-summit-to-gillys-cabin-2,https://cdn-assets.alltrails.com/uploads/photo/image/23455320/large_89d67dd095fecea925d5ba940f593897.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/33125471/large_b5e64811b7190e697de993cab99a081c.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/33125471/large_b5e64811b7190e697de993cab99a081c.jpg
maple-mountain-park-road,Maple Mountain Park Road,Osborne Bay Park,moderate,3.3,10.5,412,Out & Back,"Dogs on leash, Hiking, Mountain biking, Nature trips, Walking, Bird watching, Running, Forest, Views, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/maple-mountain-park-road?ref=result-card,maple-mountain-park-road-0,maple-mountain-park-road-1,maple-mountain-park-road-2,https://cdn-assets.alltrails.com/uploads/photo/image/25362490/large_4899a09911c7ca2e947fb3f2d0827b87.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34874758/large_4131fc748c8e1084a46e1527785cebe5.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34874758/large_4131fc748c8e1084a46e1527785cebe5.jpg
wetland-trail,Wetland Trail,"Capital H , British Columbia",moderate,4.6,6.6,224,Out & Back,"Kid friendly, Hiking, Walking, Running, Forest, Views, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/wetland-trail?ref=result-card,wetland-trail-0,wetland-trail-1,wetland-trail-2,https://cdn-assets.alltrails.com/uploads/photo/image/22332276/large_a24ec76f0c7623a1bfaf5c77dc96429c.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34512712/large_d598976ec022ba9917c46dd53350708a.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34512712/large_d598976ec022ba9917c46dd53350708a.jpg
white-lake-provincial-park-bastion-ivy-fire-trail,White Lake Provincial Park &amp; Bastion-Ivy Fire Trail,White Lake Provincial Park,moderate,3.7,19.8,581,Out & Back,"Backpacking, Camping, Hiking, Mountain biking, Nature trips, Walking, Bird watching, Running, Dog friendly, Forest, Lake, Views, Wildflowers, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/white-lake-provincial-park-bastion-ivy-fire-trail?ref=result-card,white-lake-provincial-park-bastion-ivy-fire-trail-0,white-lake-provincial-park-bastion-ivy-fire-trail-1,white-lake-provincial-park-bastion-ivy-fire-trail-2,https://cdn-assets.alltrails.com/uploads/photo/image/24137925/large_c074d95528a1e916628323717688e8c6.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/24953932/large_e0fee77d15443bb1938b5d67bff60fc0.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/24953932/large_e0fee77d15443bb1938b5d67bff60fc0.jpg
short-n-curly-loop,Short N' Curly Loop,Cumberland Community Forest,moderate,4.7,2.1,38,Out & Back,"Dogs on leash, Kid friendly, Hiking, Bird watching, Forest, Lake, Views, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/short-n-curly-loop?ref=result-card,short-n-curly-loop-0,short-n-curly-loop-1,short-n-curly-loop-2,https://cdn-assets.alltrails.com/uploads/photo/image/22524176/large_63289490ab3c8991c5162bbc7afa6406.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/32738378/large_83ec88a347483db9c9af1d1d870b4802.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/32738378/large_83ec88a347483db9c9af1d1d870b4802.jpg
deep-cove-look-out-loop-via-perimeter-trail,Deep Cove Lookout Loop via Perimeter Trail,Mount Seymour Provincial Park,moderate,3.2,6.3,276,Loop,"Dogs on leash, Hiking, Nature trips, Bird watching, Running, Forest, Lake, Views, Wildflowers, Wildlife, Rocky",https://www.alltrails.com/trail/canada/british-columbia/deep-cove-look-out-loop-via-perimeter-trail?ref=result-card,deep-cove-look-out-loop-via-perimeter-trail-0,deep-cove-look-out-loop-via-perimeter-trail-1,deep-cove-look-out-loop-via-perimeter-trail-2,https://cdn-assets.alltrails.com/uploads/photo/image/26978723/large_ad31a9489f00a6bb2020d9ba284c85d0.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34602199/large_ea43077813ea2e5812cf7b0ee6b69b22.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34602199/large_ea43077813ea2e5812cf7b0ee6b69b22.jpg
pictograph-hike,Skaha Bluffs Pictographs,Skaha Bluffs Provincial Park,moderate,3.8,5.6,262,Out & Back,"Hiking, Walking, Forest, Views, Wildflowers, Wildlife, Over grown, Rocky",https://www.alltrails.com/trail/canada/british-columbia/pictograph-hike?ref=result-card,pictograph-hike-0,pictograph-hike-1,pictograph-hike-2,https://cdn-assets.alltrails.com/uploads/photo/image/23306758/large_0c3fe2b7c5aed91c873e11ebbf178655.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/30516945/large_8b8844b897cc8c88fbbfa0e67704d106.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/30516945/large_8b8844b897cc8c88fbbfa0e67704d106.jpg
kvr-trail-from-penticton-to-railway-trestles,KVR Trail from Penticton to Railway Trestles,"Okanagan-Similkameen F, British Columbia",moderate,3.9,11.7,282,Out & Back,"Hiking, Nature trips, Road biking, Rails trails, Views",https://www.alltrails.com/trail/canada/british-columbia/kvr-trail-from-penticton-to-railway-trestles?ref=result-card,kvr-trail-from-penticton-to-railway-trestles-0,kvr-trail-from-penticton-to-railway-trestles-1,kvr-trail-from-penticton-to-railway-trestles-2,https://cdn-assets.alltrails.com/uploads/photo/image/28897462/large_01a6d756cf8da4ea9066e1a429a14590.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/32114735/large_681d8733212da580f1d74648b1a7d515.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/32114735/large_681d8733212da580f1d74648b1a7d515.jpg
